Route,Yield,Seats,Lcl_Percent,Lcl_Fare,Miles,market_share_seats,number_of_airline,number_of_LCC
DFW-PHL,16.21262405,1468.450549,45.2184604,242.1104565,1302,0.877962728,3,2
DFW-PHL,15.78321912,1506.059783,44.67589041,236,1302,0.873639642,3,2
DFW-PHL,15.9750709,1488.184783,46.94882167,240.9977116,1302,0.855650098,3,2
DFW-PHL,14.94685937,1300.373626,45.78954459,229.0982809,1302,0.837149416,3,2
DFW-PHL,8.983835255,799.8791209,24.79051152,147.9619188,1302,0.976653383,2,1
DFW-PHL,7.37396855,1211.804348,34.40296916,97.49546474,1302,0.876813817,2,1
DFW-PHL,9.447004608,1241.744565,34.44929371,145.3910075,1302,0.978182783,2,1
DFW-PHL,10.40823874,938.5,31.25211988,179.5152684,1302,1,1,0
DFW-PHL,11.5577222,1272.736264,36.44736852,187.0369138,1302,0.963504318,2,1
DFW-PHL,12.32838295,1430.097826,39.28372081,180.4533618,1302,0.950814815,2,1
DFW-PHL,12.67281106,1230.065217,47.7163499,177.0118707,1302,0.949506645,2,1
DFW-PHL,13.47870346,1392.361111,37.21891634,219.9960286,1302,1,1,0
DFW-PHL,18.20708302,1299.049451,41.32768112,286.5281105,1302,0.887218976,3,2
DFW-PHL,18.43351085,1330.788043,40.19391455,295.4967666,1302,0.815417557,3,2
DFW-PHL,18.89344459,1344.98913,43.98070528,294.9975495,1302,0.781244673,3,2
DFW-PHL,17.24027446,1306.216667,42.9050281,263.9769988,1302,0.820450636,3,2
DFW-PHL,18.59015742,1465.972527,43.28947841,280.0438496,1302,0.810916695,3,2
DFW-PHL,16.47381215,1636.967391,40.86298826,245,1302,0.834437783,3,2
DFW-PHL,17.01207535,1599.994565,46.52169849,253.9981474,1302,0.910687937,2,1
DFW-PHL,17.35342158,1435.478022,40.64859895,292.4634681,1302,0.923042408,2,1
DFW-PHX,16.12903226,1619.483516,28.49281413,258.0000778,868,0.600495479,3,0
DFW-PHX,15.78145626,1443.39011,26.73972069,260.5254396,868,0.579261879,3,0
DFW-PHX,16.65461073,1281.831522,28.33372333,273.5206737,868,0.54857737,3,0
DFW-PHX,16.24219216,1371.978261,32.0557437,241.491114,868,0.578704011,3,0
DFW-PHX,17.1078361,1417.127778,29.9696171,258.9840693,868,0.571888816,3,0
DFW-PHX,14.74783896,1419.56044,27.98092046,238.0449688,868,0.576499544,3,0
DFW-PHX,13.42670074,1254.059783,25.59952119,223.9124752,868,0.554992472,3,0
DFW-PHX,12.4987962,1303.391304,27.67156377,198.9582041,868,0.562965815,3,0
DFW-PHX,14.05803287,1376.094444,29.28070627,220.071176,868,0.582009873,3,0
DFW-PHX,12.50312736,1382.285714,32.80518234,170.0723879,868,0.582806495,3,0
DFW-PHX,13.42233722,1163.940217,33.90982818,182.0117742,868,0.551092458,3,0
DFW-PHX,11.40497055,1312.168478,31.19354374,162.4830053,868,0.551103513,3,0
DFW-PHX,11.98156682,1303.433333,30.57120014,173.4966219,868,0.535863071,3,0
DFW-PHX,10.82738091,1294.818681,27.1598708,173.4908331,868,0.584350823,3,0
DFW-PHX,10.88874505,1200.619565,27.93461421,167.485693,868,0.519828225,3,0
DFW-PHX,11.23149037,1376.233696,28.67134725,159,868,0.531317535,3,0
DFW-PHX,11.86734748,1491.197802,29.21619764,171.4785597,868,0.573746163,3,0
DFW-PHX,11.23247692,1516,25.71191902,173.5021003,868,0.590242911,3,0
DFW-PHX,11.34527014,1313.63587,26.45470004,177.4769448,868,0.578493388,3,0
DFW-PHX,11.40552995,1338.679348,27.40775773,174.9679365,868,0.616106714,3,0
DFW-PHX,12.44239631,1519.761111,27.60410633,192.4899596,868,0.622650184,3,0
DFW-PHX,12.84667966,1417.362637,28.68864746,198.0367177,868,0.624724522,2,0
DFW-PHX,13.35967094,1234.896739,31.38759878,191.4429156,868,0.595869162,2,0
DFW-PHX,12.90322581,1411.978261,32.53118604,169.5118328,868,0.616438096,2,0
DFW-PHX,13.70967742,1582.222222,32.40247861,183.9802165,868,0.666916448,2,0
DFW-PHX,13.70967742,1347.252747,30.4022979,196.5151559,868,0.635075214,2,0
DFW-PHX,12.55760369,1380.483696,27.9150985,185.5390499,868,0.638613102,2,0
DFW-PHX,12.09677419,1601.01087,29.4458585,157.0203508,868,0.665908649,2,0
DFW-PHX,12.78801843,1561.822222,35.98250345,146.9691375,868,0.681578603,2,0
DFW-PHX,12.55760369,1477.269231,34.47733647,141.9935903,868,1,1,0
DFW-PHX,12.55760369,1478.483696,33.60226423,148.480782,868,1,1,0
DFW-PHX,13.01843318,1515.538043,37.44069062,143.4946955,868,1,1,0
DFW-PHX,14.1691099,1347.89011,38.83884611,163.4818108,868,1,1,0
DFW-PHX,13.3640553,1302.961538,33.1001867,164.5207573,868,1,1,0
DFW-PHX,13.59260021,1341.668478,29.94892597,175.4756548,868,1,1,0
DFW-PHX,13.7663164,1351.994565,32.12319506,174.4581317,868,1,1,0
DFW-PHX,13.24884793,1336.8,32.97738896,170.4949891,868,1,1,0
DFW-PHX,12.03978631,1239.032967,33.91349118,147.5267257,868,1,1,0
DFW-PHX,12.49919711,1209.695652,35.05407771,143.9721237,868,1,1,0
DFW-PHX,12.78801843,1287.88587,32.60936788,150.4909479,868,1,1,0
DFW-PHX,14.33944927,1360.283333,37.10277245,172.4440327,868,1,1,0
DFW-PHX,14.22808836,1248.137363,32.71403445,173.499035,868,1,1,0
DFW-PHX,13.70612252,1176.103261,32.73382099,172.4228586,868,1,1,0
DFW-PHX,13.94009217,1288.706522,32.79351508,174.4779074,868,1,1,0
DFW-PHX,14.74654378,1450.744444,37.21130775,177.4952481,868,1,1,0
DFW-PHX,14.68943646,1181.461538,34.79517286,175.0172339,868,1,1,0
DFW-PHX,14.68634762,1100.978261,33.06275227,177,868,1,1,0
DFW-PHX,14.97317539,1148.163043,32.95760929,183.4917906,868,1,1,0
DFW-PHX,15.49250446,1306.043956,34.97066151,181.966585,868,0.634538431,2,0
DFW-PHX,15.20737327,1097.285714,34.51843027,171.9909211,868,0.601085955,2,0
DFW-PHX,15.02329743,968.0054348,34.004256,172.4804443,868,0.572153176,2,0
DFW-PHX,15.38079727,1149.934783,31.72236931,183.4946797,868,0.614131634,2,0
DFW-PHX,15.49504012,1331.905556,31.29163959,185.9979655,868,0.639237958,2,0
DFW-PHX,16.244031,1115.434066,30.4518899,204.9981891,868,0.59459499,2,0
DFW-PHX,16.24032195,985.8369565,27.79248616,206.4489918,868,0.544362184,2,0
DFW-PHX,15.66560173,1197.461957,31.81720625,186.5112885,868,0.545042783,3,1
DFW-PHX,16.41754078,1333.255556,32.66811615,187.5042539,868,0.557723056,3,1
DFW-PHX,17.51018325,1177.994505,30.1063591,207.4903255,868,0.526218258,3,1
DFW-PHX,16.24169661,1030.228261,29.18163658,178,868,0.494848214,3,1
DFW-PHX,16.59256605,1186.766304,32.85700734,174.5117367,868,0.53256249,3,1
DFW-PHX,17.34002205,1211.188889,34.47474036,181.0303771,868,0.563150132,3,1
DFW-PHX,17.45255754,964.6813187,28.36964189,198.023601,868,0.446859522,3,1
DFW-PHX,14.65964907,1073.92663,29.97813091,130.7542461,868,0.461555441,2,1
DFW-PHX,16.42152137,1022.94837,32.55885185,152.3834126,868,0.459771168,2,1
DFW-PHX,18.5344157,1056.497253,29.02528852,204.8265438,868,0.461057147,2,1
DFW-PHX,14.80359408,2141.505495,39.350139,125.5048034,868,0.925082717,2,1
DFW-PHX,14.63342794,2030.36413,34.8011785,126.036309,868,0.922794762,2,1
DFW-PHX,15.60943121,2015.168478,38.95889782,137.5101371,868,0.925746257,2,1
DFW-PHX,17.30209287,1001.4,45.08537301,143.7199825,868,0.465018846,2,1
DFW-PHX,18.19643227,968.7142857,36.71795502,167.6354148,868,0.460638078,2,1
DFW-PHX,17.01590479,985.5842391,31.25069704,168.6235551,868,0.4605335,2,1
DFW-PHX,18.55537492,1053.5625,35.86290331,188.7022162,868,0.463186278,2,1
DFW-PHX,20.11731788,949.7444444,41.48284849,202.1551562,868,0.456603028,2,1
DFW-PHX,19.38054576,996.8104396,41.51017798,179.4735005,868,0.458260817,2,1
DFW-PHX,18.29595482,983.7608696,40.51178611,174.6076233,868,0.458340613,2,1
DFW-PHX,19.80600722,1002.880435,36.25167278,214.2166087,868,0.457570633,2,1
DFW-PHX,19.87292957,974.4722222,37.65051876,208.242481,868,0.441651538,3,2
DFW-PHX,20.43947468,938.9725275,33.88323375,224.3847065,868,0.448338012,3,2
DFW-PHX,19.02366005,1006.779891,31.02450828,216.5955323,868,0.458498234,2,1
DFW-PHX,19.93299066,1069.69837,35.64137197,220.3549051,868,0.455326635,2,1
DFW-PHX,19.36030267,1013.282967,38.54213553,213.3836481,868,0.449269519,2,1
DFW-PHX,11.17585856,1025,24.56001648,117.0064523,868,0.91166323,2,1
DFW-PHX,10.47923522,1800.483696,23.68774767,131.0402383,868,0.909327712,2,1
DFW-PHX,12.44053991,1516.61413,32.74622619,137.4758297,868,0.900779548,2,1
DFW-PHX,11.28608273,1447.822222,39.65175659,106.981599,868,0.918869747,2,1
DFW-PHX,13.76643115,1646.824176,36.76490778,139.4926224,868,0.91344126,2,1
DFW-PHX,13.88248932,1736.527174,33.41898571,142,868,0.933390394,2,1
DFW-PHX,16.64405968,1957.516304,36.3433015,174.509854,868,0.90408968,3,2
DFW-PHX,19.69991241,1659.044444,38.19705367,216.4964298,868,0.86784228,3,2
DFW-PHX,23.96633026,1713.840659,35.20942809,258.0138733,868,0.865131953,3,2
DFW-PHX,20.27618496,1746.994565,30.22711586,220.9972855,868,0.832951987,3,2
DFW-PHX,23.73271889,1927.793478,37.34514221,254.9974604,868,0.848439765,3,2
DFW-PHX,23.44383964,1997.933333,38.27266792,252.4895392,868,0.833336423,3,2
DFW-PHX,22.17770186,2010.994505,35.440753,232.5008174,868,0.81957342,3,2
DFW-PHX,19.86436958,2073.054348,32.9253078,216.4536368,868,0.849109357,3,2
DFW-PHX,20.67063212,2240.467391,35.75705863,227.4661801,868,0.819040467,3,2
DFW-PHX,21.47598785,2328.318681,36.33441061,239.9410497,868,0.83975205,3,2
MIA-ORD,12.45169467,1609.505495,24.51020585,213.5643296,1197,0.665184593,2,0
MIA-ORD,12.53379734,1490.796703,25.68233625,203.5738853,1197,0.663194971,2,0
MIA-ORD,12.78195489,1485.353261,28.09609715,200.5264647,1197,0.658642445,2,0
MIA-ORD,12.11361738,1441.478261,27.54796712,197.0579204,1197,0.663889946,2,0
MIA-ORD,14.16903215,1305.227778,24.97647902,247.6721914,1197,0.656670654,2,0
MIA-ORD,12.99394297,1256.06044,25.47114809,216.5589244,1197,0.659617565,2,0
MIA-ORD,12.2821544,1137.217391,27.09178654,174.5144902,1197,0.649078563,2,0
MIA-ORD,10.73769305,1084.809783,28.3324034,160.5905574,1197,0.666013794,2,0
MIA-ORD,10.44206045,1283.894444,24.26102125,172.0170728,1197,0.715870828,2,0
MIA-ORD,11.48726218,1257.60989,30.28790801,182.0033711,1197,0.715185167,2,0
MIA-ORD,11.94810487,1196.266304,28.28398045,189.0564458,1197,0.673359071,2,0
MIA-ORD,10.30960833,1226.01087,30.8617429,157.5939883,1197,0.643028579,2,0
MIA-ORD,10.44251454,1199.344444,30.44983758,159.003101,1197,0.623046864,2,0
MIA-ORD,10.23403158,1266.576923,28.20472236,157.501358,1197,0.686978471,2,0
MIA-ORD,10.02533158,1207.570652,28.45124631,143.0064379,1197,0.735553304,2,0
MIA-ORD,10.43185844,1222.891304,30.64463048,146.5326636,1197,0.729116779,2,0
MIA-ORD,10.56877626,1269.686813,29.76099706,162.5247555,1197,0.724877584,2,0
MIA-ORD,9.815445859,1264.137363,30.85059556,135.5091131,1197,0.767629013,2,0
MIA-ORD,9.275392581,1167.994565,32.96392764,113.0264492,1197,0.797396073,2,0
MIA-ORD,9.56372667,1290.788043,37.77840775,116.4778082,1197,0.832611752,2,0
MIA-ORD,10.10819897,1415.855556,40.50401383,129.9902834,1197,0.827657654,2,0
MIA-ORD,9.607351713,1488.126374,41.68581097,121.0362318,1197,0.851563753,2,0
MIA-ORD,9.481807384,1386.592391,43.24772257,105.4972344,1197,0.856222837,2,0
MIA-ORD,10.18844232,1376.945652,41.02109528,125.5221727,1197,0.831641764,2,0
MIA-ORD,10.8186411,1515.205556,43.26757432,138.500866,1197,0.831051578,2,0
MIA-ORD,10.77694236,1496.527473,45.66157887,129.0093666,1197,0.829171766,2,0
MIA-ORD,10.10860485,1455.961957,44.89919099,105.4940117,1197,0.825105796,2,0
MIA-ORD,10.65594296,1483.331522,42.74442465,119.5516372,1197,0.828261892,2,0
MIA-ORD,12.11361738,1510.222222,38.28482889,152.9968596,1197,0.818420482,2,0
MIA-ORD,11.56996452,1542.642857,38.55875647,135.0300986,1197,0.891964532,2,0
MIA-ORD,10.90174336,1514.521739,38.83250043,114.0122639,1197,0.916015278,2,0
MIA-ORD,11.95391508,1558,37.81688552,139.5662726,1197,0.915294283,2,0
MIA-ORD,12.03007519,1685.126374,36.41430609,148.515924,1197,0.917492588,2,0
MIA-ORD,12.07188312,1716.032967,36.95745749,142.499559,1197,0.922658332,2,0
MIA-ORD,12.27895668,1655.777174,37.35600874,132.4947779,1197,0.922821323,2,0
MIA-ORD,12.41508336,1630.423913,37.63407123,147.5217096,1197,0.867031208,2,0
MIA-ORD,11.44527987,1699.461111,36.38703813,148.028523,1197,0.844954217,2,0
MIA-ORD,10.4427736,1672.637363,34.61553236,133.0168135,1197,0.869905643,2,0
MIA-ORD,10.60884216,1607.23913,36.36969053,126,1197,0.920274341,2,0
MIA-ORD,11.57675647,1641.619565,37.74713014,144.0491833,1197,0.918282473,2,0
MIA-ORD,11.90420236,1809.055556,35.41216879,162,1197,0.901912232,2,0
MIA-ORD,11.94513,1782.021978,33.56611584,150.5251909,1197,0.922728514,2,0
MIA-ORD,12.32352574,1614.619565,32.78092592,151,1197,0.921009393,2,0
MIA-ORD,13.40662421,1680.402174,36.01847301,175.0454165,1197,0.900510843,2,0
MIA-ORD,13.49344516,1645.138889,32.11668369,184.0441029,1197,0.842448898,2,0
MIA-ORD,13.2850297,1673.587912,31.27110328,167.5327083,1197,0.896428624,2,0
MIA-ORD,13.53222964,1635.070652,29.81958728,160.5096056,1197,0.929003072,2,0
MIA-ORD,14.41303035,1559.195652,34.25570169,182.0958934,1197,0.892077114,2,0
MIA-ORD,14.03644274,1767.681319,30.1723297,190.0243294,1197,0.846038542,2,0
MIA-ORD,14.07279989,1573.956044,31.96025152,177,1197,0.90911976,2,0
MIA-ORD,14.15926382,1465.38587,30.63725259,172.027224,1197,0.931589913,2,0
MIA-ORD,14.83280988,1447.913043,35.52325314,181.0324895,1197,0.89950402,2,0
MIA-ORD,14.82922908,1491.994444,32.46821424,191.0352323,1197,0.860785338,2,0
MIA-ORD,14.99734894,1482.653846,32.72448556,189.1461344,1197,0.927343334,2,0
MIA-ORD,15.28639158,1403.467391,33.72380458,188.0437857,1197,0.949097351,2,0
MIA-ORD,15.91658615,1488.152174,35.998179,206.9569277,1197,0.898713404,2,0
MIA-ORD,15.95863019,1543.183333,33.67011272,224.6116154,1197,0.87951277,2,0
MIA-ORD,16.28835349,1452.445055,31.21603992,230.9857956,1197,0.884360228,2,0
MIA-ORD,15.32874675,1446.891304,33.83165529,211.5745072,1197,0.955112291,2,0
MIA-ORD,16.00047972,1503.826087,36.56587174,226.1029689,1197,0.876017045,3,1
MIA-ORD,15.37458737,1594.205556,36.28523674,217.5619865,1197,0.758848387,3,1
MIA-ORD,14.37157461,1721.648352,36.59060845,194.0277481,1197,0.797158783,3,1
MIA-ORD,12.44778613,1682.717391,42.37590792,146.9754669,1197,0.861860675,3,1
MIA-ORD,13.32836861,1550.195652,44.04428201,160.0811446,1197,0.766615064,3,1
MIA-ORD,13.03709077,1551.384615,47.38267431,159.598957,1197,0.733509468,3,1
MIA-ORD,12.57847214,1638.021978,49.10514137,155.1102483,1197,0.807490933,3,1
MIA-ORD,12.19715957,1659.978261,50.20910867,142,1197,0.873038467,3,1
MIA-ORD,13.37363284,1591.782609,50.91810173,155.0823851,1197,0.778427454,3,1
MIA-ORD,13.03861051,1591.7,50.02655244,154.5793846,1197,0.7091838,3,1
MIA-ORD,12.91494267,1580.983516,49.78363754,146.5918637,1197,0.682692057,3,1
MIA-ORD,11.94738159,1555.978261,50.78185373,128.5025394,1197,0.797188817,2,0
MIA-ORD,12.07395614,1570.206522,53.27626056,125.1010198,1197,0.696072219,3,1
MIA-ORD,13.11550212,1688.983333,50.12345995,151.9851209,1197,0.733044472,3,1
MIA-ORD,13.08388277,1512.236264,50.15108881,154.1629668,1197,0.774885693,2,0
MIA-ORD,12.78347198,1504.570652,52.25970133,143.5635586,1197,0.811239037,2,0
MIA-ORD,13.75107869,1552.146739,54.8231524,165.1204942,1197,0.798221857,3,1
MIA-ORD,13.82584863,1539.844444,55.68266795,169.4972449,1197,0.740450246,3,1
MIA-ORD,14.53924722,1323.846154,53.93321811,182.0347892,1197,0.787936662,3,1
MIA-ORD,13.28319275,1496.831522,58.07433065,160.4997259,1197,0.832661662,2,0
MIA-ORD,13.53966083,1542.532609,55.62032058,161.1394804,1197,0.764176902,3,1
MIA-ORD,12.29504251,1575.082418,53.97399234,146.6931162,1197,0.683367144,3,1
MIA-ORD,7.061143991,583.4230769,76.97301603,81.01946095,1197,0.907012104,2,0
MIA-ORD,6.351643878,729.3369565,61.74191556,63.54376584,1197,0.742500194,3,1
MIA-ORD,9.116582645,473.4945652,62.43320541,106.4473497,1197,0.369730817,3,1
MIA-ORD,7.437011788,1092.8,69.70117998,85.51752592,1197,0.702235899,3,1
MIA-ORD,9.822702449,1169.247253,61.58197111,115.1243973,1197,0.694200506,3,1
MIA-ORD,9.902427399,1216.347826,54.66045793,108.532056,1197,0.682017089,3,1
MIA-ORD,10.53676484,1473.652174,56.3961765,122.2501504,1197,0.704900602,4,2
MIA-ORD,12.53201501,1374.077778,61.19951809,150.5089047,1197,0.658463406,4,2
MIA-ORD,15.71170487,1274.241758,54.31182546,203.5777457,1197,0.699349539,3,1
MIA-ORD,16.33214484,1158.25,50.16182008,212.0084524,1197,0.671593158,3,1
MIA-ORD,18.00507646,1216.913043,46.87613437,245.0415305,1197,0.596572092,3,1
MIA-ORD,18.30019697,1164.1,48.32283575,247.569365,1197,0.62697071,3,1
MIA-ORD,18.13377754,1140.450549,50.1599967,242.0817561,1197,0.622089416,3,1
MIA-ORD,16.4168084,1189.152174,47.80752541,217.036786,1197,0.649402993,3,1
MIA-ORD,16.62489557,1324.369565,47.32896592,216.9619567,1197,0.581016189,3,1
MIA-ORD,16.59986885,1359.263736,47.31603885,223.8461976,1197,0.602140959,3,1
MIA-PHL,14.56135468,458.6318681,38.26109068,169.5195686,1013,0.487057849,2,0
MIA-PHL,13.17919636,431.6483516,35.75211063,157.4842227,1013,0.415296618,2,0
MIA-PHL,13.12612736,463.2717391,33.04320494,151.0969896,1013,0.456195746,2,0
MIA-PHL,13.08221769,459.3315217,37.14884618,146.4771348,1013,0.445992939,2,0
MIA-PHL,15.95597422,409.4611111,36.96575199,186.1786918,1013,0.364247837,2,0
MIA-PHL,13.77333759,425.2637363,33.21301272,168.7630073,1013,0.404428978,2,0
MIA-PHL,13.37458426,409.6304348,36.67004533,146.1056732,1013,0.5075829,2,0
MIA-PHL,12.68378778,429.9565217,42.88173204,137,1013,0.477441159,2,0
MIA-PHL,13.63773156,432.2944444,39.81181374,160.5250368,1013,0.408505791,2,0
MIA-PHL,12.86118687,439.6428571,39.55184911,146.9257345,1013,0.435387068,2,0
MIA-PHL,13.38412321,448.8369565,39.09848454,153.0231909,1013,0.513894939,2,0
MIA-PHL,13.4978749,444.8695652,45.91162627,158.1668409,1013,0.483399672,2,0
MIA-PHL,12.34334836,439.5722222,45.69296864,144.0381189,1013,0.390251,2,0
MIA-PHL,12.29108428,435.1593407,43.13994466,152.0173675,1013,0.411853416,2,0
MIA-PHL,11.3497728,423.9728261,37.75555577,123.4865992,1013,0.499554946,2,0
MIA-PHL,12.47316049,470.673913,43.2078746,134.7649853,1013,0.500103943,2,0
MIA-PHL,12.93188549,509.0934066,49.88091088,140.556763,1013,0.520756053,2,0
MIA-PHL,11.50046328,526.7472527,49.41711743,122.999386,1013,0.546097715,2,0
MIA-PHL,10.41703234,525.1684783,40.96963891,102.2453764,1013,0.583379618,2,0
MIA-PHL,10.85883514,551.673913,47.60803667,106.9482214,1013,0.592795907,2,0
MIA-PHL,11.59783636,520.6611111,52.8156608,115.5417529,1013,0.510972505,2,0
MIA-PHL,10.61879567,434.8736264,53.86660942,101.0912001,1013,0.480864921,2,0
MIA-PHL,9.919474425,436.9782609,52.40980065,91.03144816,1013,0.527301583,2,0
MIA-PHL,10.41611682,450.4347826,54.32415778,94,1013,0.462835763,2,0
MIA-PHL,10.81004086,577.2,57.48668303,102.0228556,1013,0.457919581,2,0
MIA-PHL,11.3022699,443.6263736,57.40241787,104.5026686,1013,0.452603846,2,0
MIA-PHL,10.51226921,436.173913,50.92636452,91.51071288,1013,0.504977034,2,0
MIA-PHL,11.4525581,441.5217391,52.0909822,105.4783797,1013,0.499234924,2,0
MIA-PHL,13.42825849,435.8833333,45.90879254,133.5989047,1013,1,1,0
MIA-PHL,12.13621281,436.7747253,45.40636977,110.9398358,1013,1,1,0
MIA-PHL,11.79320023,435.9565217,43.78691307,109.5116272,1013,1,1,0
MIA-PHL,12.84716789,442.3913043,45.88922481,121.5177263,1013,1,1,0
MIA-PHL,13.76661268,439.1208791,47.62794831,134.0353708,1013,1,1,0
MIA-PHL,11.9958361,529.2307692,50.14381893,110.5106918,1013,1,1,0
MIA-PHL,12.63386946,487.6630435,46.18820609,112.4763721,1013,1,1,0
MIA-PHL,13.72710313,439.2717391,50.34967244,128.4166679,1013,1,1,0
MIA-PHL,12.14172754,433.3111111,52.3975997,116.9870998,1013,1,1,0
MIA-PHL,11.45209628,438.7472527,49.74854869,115.0194706,1013,1,1,0
MIA-PHL,11.69893129,439.173913,43.41991587,105.510174,1013,1,1,0
MIA-PHL,12.93188549,434.3478261,43.79608279,122.1320041,1013,1,1,0
MIA-PHL,13.83486125,419.5555556,47.93318524,139.7023237,1013,1,1,0
MIA-PHL,12.78937139,429.6923077,44.37316215,125.0375548,1013,1,1,0
MIA-PHL,13.27584966,436.2173913,42.54812952,128,1013,1,1,0
MIA-PHL,14.6175647,440.173913,46.96245457,143.0759305,1013,1,1,0
MIA-PHL,14.56396709,440.0888889,42.76289236,148.5329867,1013,1,1,0
MIA-PHL,15.84244639,460.9230769,39.73652452,165.5160181,1013,1,1,0
MIA-PHL,15.10023898,462.6086957,34.41413059,157.8616834,1013,1,1,0
MIA-PHL,15.54649062,476.3206522,43.47287104,159.4297499,1013,1,1,0
MIA-PHL,15.7984039,481.3626374,43.53135423,168.1134944,1013,0.49382215,2,0
MIA-PHL,15.54336572,472.9615385,39.86732522,156.9390596,1013,0.499028946,2,0
MIA-PHL,14.80750247,471.4347826,30.50559179,151.5698117,1013,0.55431018,2,0
MIA-PHL,14.41710397,447.9673913,45.04547058,139.0226316,1013,0.604464587,2,0
MIA-PHL,15.64563865,450.7388889,45.33126491,159.4903195,1013,0.489732477,2,0
MIA-PHL,15.35285348,447.5274725,42.18177735,147.6220286,1013,0.481317551,2,0
MIA-PHL,15.30713965,448.1195652,33.96539774,143.0306623,1013,0.49492791,2,0
MIA-PHL,15.89338598,441.3586957,44.73003434,154,1013,0.457549482,2,0
MIA-PHL,17.02800923,428.5222222,43.88379977,166.0501321,1013,0.421739249,2,0
MIA-PHL,16.18446689,450.8241758,41.18168724,165.9486496,1013,0.397213454,2,0
MIA-PHL,15.15506637,446.7391304,45.72845579,148.437533,1013,0.407085869,2,0
MIA-PHL,16.63517444,537.673913,47.06748413,168.7995613,1013,0.444696163,3,1
MIA-PHL,17.54866304,556.8444444,39.95892964,193.4004074,1013,0.394545827,3,1
MIA-PHL,16.10980584,774.7362637,41.38174342,185.007711,1013,0.539542964,3,1
MIA-PHL,14.27175144,1142.152174,37.48319375,158.1040601,1013,0.863581449,2,1
MIA-PHL,13.8232822,1195.451087,46.47589395,141.5149243,1013,0.874107366,2,1
MIA-PHL,14.03030612,1299.241758,50.98947018,143.6905015,1013,0.881853645,2,1
MIA-PHL,13.13953874,1322.675824,56.46913743,130.1035275,1013,0.904149155,2,1
MIA-PHL,14.17111549,1082.157609,49.75700826,144.0427199,1013,0.901402011,2,1
MIA-PHL,13.87448607,1180.880435,53.08916386,135.5485439,1013,0.886206981,2,1
MIA-PHL,13.82960266,1141.438889,56.20410403,139.6095207,1013,0.867724756,2,1
MIA-PHL,15.0098667,1084.28022,55.56521107,157.5416248,1013,0.910071528,2,1
MIA-PHL,14.26351455,904.798913,51.08941935,144.9872829,1013,0.95689234,2,1
MIA-PHL,15.2568176,1008.016304,49.20448346,156.1031246,1013,0.868674332,2,1
MIA-PHL,15.69562071,1034.355556,49.52662617,168.9957972,1013,0.877051497,2,1
MIA-PHL,15.30673309,1141.076923,46.24948922,171.0762749,1013,0.907666891,2,1
MIA-PHL,14.46411025,1152.625,47.99359341,152.0171495,1013,0.960229459,2,1
MIA-PHL,15.73779582,1132.369565,49.46855978,175.6268806,1013,0.946831716,2,1
MIA-PHL,15.69809388,1229.172222,52.86255834,169.5195219,1013,0.903356593,2,1
MIA-PHL,15.65017838,1097.412088,51.20909203,169.0242047,1013,0.908020058,2,1
MIA-PHL,14.71245832,1144.038043,47.43556336,156.5279021,1013,0.901670101,2,1
MIA-PHL,15.88967294,1148.793478,52.07852832,173.0376131,1013,0.833134947,2,1
MIA-PHL,15.75378041,1023.098901,56.88460551,170.1091943,1013,0.813125005,2,1
MIA-PHL,10.2220226,439.4450549,59.72885856,118.0785423,1013,0.879518337,2,1
MIA-PHL,7.207558871,604.3315217,71.18772401,65.01676182,1013,0.871470332,2,1
MIA-PHL,8.724567789,668.2880435,62.55822698,83.3798717,1013,0.853799099,2,1
MIA-PHL,9.175077043,721.1055556,73.45633854,93.45294203,1013,0.81996096,2,1
MIA-PHL,11.3058407,1082.604396,62.03040647,119.037555,1013,0.768289544,2,1
MIA-PHL,11.45200633,1130.163043,56.38345332,115.5220604,1013,0.766279995,2,1
MIA-PHL,12.2427982,1259.923913,61.4223188,123.5293187,1013,0.806040103,3,2
MIA-PHL,13.68980068,1366.472222,60.73025753,148.7566502,1013,0.755840931,3,2
MIA-PHL,17.23366309,1337.736264,49.25341318,200.0880081,1013,0.803569837,3,2
MIA-PHL,17.0299668,1243.391304,41.1368631,198.0271274,1013,0.804846302,3,2
MIA-PHL,18.85066517,1284.576087,46.98539408,218.9572381,1013,0.794085731,3,2
MIA-PHL,20.39727585,1179.3,51.87776056,238.6796952,1013,0.768741037,3,2
MIA-PHL,19.90212677,1214.131868,46.72722053,234.7325947,1013,0.750767851,3,2
MIA-PHL,17.27666707,1332.157609,41.72305184,195.5442309,1013,0.787081962,3,2
MIA-PHL,18.40862619,1225.978261,49.28311442,209.0412333,1013,0.737244956,3,2
MIA-PHL,19.64753684,1324.203297,47.03424828,247.0393976,1013,0.739050172,3,2
MIA-PHX,10.28008278,29.76086957,41.86486716,202.4828283,1972,1,1,0
MIA-PHX,10.06622273,148.4395604,47.70309541,218.5295615,1972,1,1,0
MIA-PHX,9.052778744,145.5604396,39.09191362,207.875219,1972,1,1,0
MIA-PHX,9.761794243,143.173913,31.01768777,245.0103299,1972,1,1,0
MIA-PHX,9.810688591,146.6086957,42.499949,215.066442,1972,1,1,0
MIA-PHX,9.309201345,147.4,43.83364033,198.5258168,1972,1,1,0
MIA-PHX,7.326906342,114.6593407,46.82198946,151.9463722,1972,1,1,0
MIA-PHX,9.0343886,70.19565217,44.75035483,170.2899292,1972,1,1,0
